customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,PaperlessBilling,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Segment
0853-TWRVK,1,0,1,0,1.612573214,2,0,0,1,2,2,1.35626965,2.337499233,0,0,0.00808804,Low Risk
6521-YYTYI,1,0,0,1,-1.280248037,0,2,1,1,0,0,0.947412197,-0.966200743,1,1,0.92803586,High Risk
7244-KXYZN,0,0,0,0,-0.343136928,1,1,0,2,1,1,-1.474154103,-0.774703324,0,0,0.003829476,Low Risk
4946-EDSEW,0,0,1,1,-0.872808424,0,3,1,2,1,1,-1.514042635,-0.927817434,1,1,0.6622213,Medium Risk
1763-WQFUK,1,0,0,0,-1.198760114,0,3,1,0,0,2,-0.47527878,-0.942178086,0,0,0.37252894,Medium Risk
2761-OCIAX,1,1,0,0,-1.239504076,0,2,1,1,0,0,0.32913995,-0.934391127,1,1,0.5189452,Medium Risk
2282-YGNOR,0,0,0,0,-0.139417121,1,1,0,0,2,2,-0.225975454,-0.242123875,0,0,0.04817795,Low Risk
1862-QRWPE,0,0,1,1,0.634718143,2,0,0,2,1,1,-1.467506014,-0.541028383,0,0,0.006896793,Low Risk
8857-CUPFQ,1,0,1,0,1.245877562,2,3,0,2,1,1,-1.514042635,-0.461327867,0,0,0.007673939,Low Risk
5630-AHZIL,0,0,0,1,-1.198760114,0,0,1,0,2,2,-0.009912572,-0.929096877,0,0,0.38699302,Medium Risk
5949-EBSQK,1,0,1,1,-1.158016153,0,1,0,0,0,2,-0.111295925,-0.906088951,1,0,0.096167184,Low Risk
8654-DHAOW,0,0,0,0,-1.239504076,0,3,0,0,0,0,-0.353951161,-0.962516828,0,1,0.52961487,Medium Risk
4393-RYCRE,1,0,0,0,0.471742298,1,2,1,1,2,0,1.37122785,0.982744884,0,0,0.43425024,Medium Risk
9297-EONCV,0,0,0,0,1.612573214,2,0,1,0,2,2,0.882593332,1.947357158,0,0,0.001387543,Low Risk
2272-WUSPA,0,0,1,0,1.612573214,2,2,1,1,2,0,1.527457933,2.41258934,0,0,0.004999615,Low Risk
6892-XPFPU,1,1,1,0,-0.343136928,0,2,1,1,0,0,1.311395051,0.066442638,1,1,0.8456114,High Risk
7534-BFESC,1,1,0,0,-0.343136928,0,2,1,1,0,0,0.375676571,-0.251741762,1,1,0.68871206,Medium Risk
5027-YOCXN,1,0,1,1,0.756950027,1,1,0,1,2,2,1.504189623,1.501404868,0,0,0.14416353,Low Risk
9470-YFUYI,1,1,1,0,1.571829252,1,0,1,0,2,2,0.206150309,1.20391216,0,0,0.01179057,Low Risk
6518-KZXCB,1,0,0,0,-0.42462485,2,3,0,2,1,1,-1.314599975,-0.757430835,0,0,0.005681342,Low Risk
8869-TORSS,0,0,0,0,0.634718143,1,1,1,0,2,2,-0.147860412,0.27049184,1,0,0.09788904,Low Risk
8699-ASUFO,1,1,1,0,-1.035784269,0,3,1,1,0,0,0.319167817,-0.774460671,1,1,0.8904845,High Risk
3156-QLHBO,1,0,0,1,-1.239504076,0,3,0,2,1,1,-1.514042635,-0.98603212,0,0,0.050229307,Low Risk
3011-WQKSZ,1,0,0,1,-0.546856734,0,2,1,2,1,1,-1.489112302,-0.840793206,0,0,0.41480184,Medium Risk
5533-NHFRF,1,1,0,0,-1.035784269,0,2,1,0,0,2,-0.678045484,-0.890095905,0,0,0.18694249,Low Risk
2101-RANCD,0,0,0,0,0.919925872,0,2,1,1,0,0,0.27595524,0.821314391,0,0,0.49408537,Medium Risk
6817-WTYHE,1,0,0,0,-1.239504076,0,0,0,0,0,0,-0.661425263,-0.958369666,0,1,0.69652116,Medium Risk
2482-CZGBB,1,0,0,0,-0.913552385,0,2,1,1,0,0,0.172909866,-0.680884809,1,1,0.75699544,High Risk
3523-QRQLL,0,0,1,1,-0.42462485,1,0,1,0,0,0,0.156289644,-0.346376473,1,0,0.03654018,Low Risk
4304-TSPVK,0,0,1,0,1.449597369,2,0,0,1,2,2,1.665405773,2.453112408,0,0,0.40373635,Medium Risk
9489-UTFKA,1,1,1,0,-0.995040308,0,0,0,0,2,0,-0.129578169,-0.763850112,0,0,0.22956802,Low Risk
1459-QNFQT,1,0,1,1,1.531085291,2,0,0,0,2,2,-0.176114789,0.821270272,0,0,0.004360359,Low Risk
4983-CLMLV,0,0,1,0,0.797693988,0,1,1,1,0,2,1.259872364,1.259501781,0,1,0.66604036,Medium Risk
1522-VVDMG,1,0,1,1,-1.035784269,0,2,1,1,0,2,0.829408623,-0.738768605,1,1,0.7007545,High Risk
8791-GFXLZ,1,0,0,0,-0.832064463,0,0,1,0,0,0,-0.523477423,-0.745717307,0,0,0.085154936,Low Risk
2669-QVCRG,0,0,0,0,0.349510414,0,1,1,1,2,0,0.548526876,0.400311252,0,1,0.57260233,Medium Risk
6199-IPCAO,0,0,1,1,-0.139417121,2,3,0,2,1,1,-1.286345598,-0.701819155,0,0,0.010575502,Low Risk
8727-JQFHV,1,0,1,1,1.001413795,2,3,0,2,1,1,-1.46418197,-0.511843832,0,0,0.01072885,Low Risk
8819-IMISP,1,0,0,0,-0.057929199,0,2,1,1,0,0,0.520272499,0.064324938,0,1,0.81090784,High Risk
0924-BJCRC,0,1,1,0,1.123645678,0,2,0,1,0,0,0.81943649,1.328547619,0,0,0.4648946,Medium Risk
7821-DPRQE,1,0,1,0,1.449597369,0,2,1,1,2,2,1.426074581,2.22252578,0,0,0.13372655,Low Risk
0556-FJEGU,1,0,0,0,1.042157756,2,0,0,0,0,2,0.17623391,0.778982453,0,0,0.00940643,Low Risk
9878-TNQGW,1,0,0,0,-1.239504076,0,2,1,1,0,0,0.536892721,-0.931854299,1,1,0.90678126,High Risk
1766-GKNMI,1,0,0,0,-0.139417121,0,2,1,1,0,0,0.668192472,0.102752366,0,1,0.84123975,High Risk
7422-WNBTY,1,0,1,0,0.023558724,0,2,1,1,0,0,0.949074219,0.356788109,0,1,0.63929343,Medium Risk
5915-ANOEI,1,0,1,0,1.531085291,2,3,0,0,2,2,0.477059923,1.435270867,0,0,0.009713956,Low Risk
6651-AZVTJ,1,0,1,1,0.675462104,0,2,1,1,0,0,1.163475078,1.142300331,1,1,0.81468797,High Risk
2135-DQWAQ,0,0,0,0,-1.117272192,0,3,1,1,0,0,0.68148865,-0.821866264,0,1,0.6620731,Medium Risk
4685-TFLLS,1,0,1,1,-0.587600695,1,0,0,2,1,1,-1.495760391,-0.856345064,0,0,0.08963786,Low Risk
7766-CLTIC,0,0,0,0,-0.913552385,0,3,1,0,0,2,-0.127916146,-0.729613965,0,0,0.0928722,Low Risk
3761-FLYZI,0,1,1,0,1.327365485,0,0,1,1,0,0,1.462639069,2.117324629,0,0,0.33747494,Medium Risk
2077-MPJQO,1,1,1,0,-1.035784269,0,2,1,1,0,0,0.35240826,-0.772188555,0,1,0.8378234,High Risk
4998-IKFSE,0,0,0,0,-0.09867316,0,2,0,1,0,0,1.185081367,0.358949927,0,0,0.4234586,Medium Risk
7587-RZNME,1,0,0,0,-1.198760114,0,2,1,0,0,0,-0.714609972,-0.952810703,1,1,0.73457974,High Risk
4078-SAYYN,0,0,0,0,-0.872808424,0,2,1,1,0,0,1.1950535,-0.508931995,1,1,0.97007793,High Risk
8041-TMEID,1,1,1,0,1.245877562,2,1,0,1,2,0,1.452666936,2.077375104,0,0,0.09937616,Low Risk
3055-MJDSB,1,0,0,0,-0.954296347,0,3,1,0,0,0,-1.336206263,-0.923493796,0,1,0.61407137,Medium Risk
3018-TFTSU,1,0,0,0,-0.832064463,0,0,0,1,2,0,0.561823053,-0.628559976,1,0,0.25521109,Low Risk
8976-OQHGT,0,0,1,1,-1.158016153,0,3,0,0,0,2,-0.275836119,-0.903640361,1,0,0.27206433,Low Risk
4208-UFFGW,1,1,0,0,-1.239504076,0,3,0,0,0,0,-0.65976324,-0.969796421,1,1,0.7072447,High Risk
2718-YSKCS,1,0,1,1,1.571829252,2,0,1,2,1,1,-1.50240848,-0.395237985,0,0,0.000494989,Low Risk
5269-NRGDP,1,0,1,1,0.390254375,1,2,0,0,0,2,0.277617263,0.355133656,0,0,0.16592662,Low Risk
9138-EFSMO,1,0,1,1,-0.261649005,1,0,0,1,0,0,0.470411834,-0.109877933,0,0,0.05422312,Low Risk
1926-QUZNN,0,0,1,0,1.612573214,2,0,1,2,1,1,-1.314599975,-0.195049173,0,0,0.00056435,Low Risk
5701-ZIKJE,1,0,0,0,-0.791320502,0,3,1,0,0,2,-0.473616757,-0.737908289,0,0,0.31570148,Medium Risk
2546-KZAAT,1,0,1,0,0.797693988,1,3,1,0,2,0,0.35240826,0.698024553,0,0,0.01100394,Low Risk
1469-LBJQJ,0,0,1,0,1.368109446,0,2,1,1,0,0,1.342973473,2.053087734,0,1,0.9217038,High Risk
5186-SAMNZ,1,1,0,0,-1.280248037,0,0,1,1,0,0,0.156289644,-0.976701005,1,1,0.9707338,High Risk
6810-VCAEX,0,0,0,0,0.593974182,1,1,0,0,2,2,-0.83593759,-0.213821699,0,0,0.1817802,Low Risk
1534-OULXE,0,0,1,1,1.16438964,1,0,1,0,2,0,-0.501871134,0.299169026,0,0,0.009412923,Low Risk
9470-RTWDV,1,0,1,1,-0.261649005,1,1,1,0,0,2,0.571795186,-0.088325925,0,0,0.16907728,Low Risk
0297-RBCSG,1,0,0,0,-0.546856734,1,0,1,0,0,2,0.018341804,-0.463886755,0,0,0.07053949,Low Risk
7029-RPUAV,1,1,1,0,-0.628344657,0,1,1,1,0,0,1.185081367,-0.291558931,1,1,0.7430554,High Risk
6519-ZHPXP,0,0,1,1,1.612573214,2,0,1,1,2,2,1.446018847,2.380801783,0,0,0.007924236,Low Risk
5091-HFAZW,0,0,0,0,-1.239504076,0,2,1,1,2,0,0.875945243,-0.933023446,0,1,0.7442461,High Risk
7609-NRNCA,0,0,0,0,-0.628344657,1,3,0,2,1,1,-1.504070502,-0.883456034,0,0,0.00519611,Low Risk
6734-FQAJX,1,1,0,0,1.408853407,2,2,1,1,2,2,1.337987406,2.15670061,0,0,0.06422325,Low Risk
5996-DAOQL,1,0,0,0,-1.280248037,0,3,1,2,1,1,-1.474154103,-0.99834125,0,0,0.14566712,Low Risk
1320-HTRDR,0,0,0,0,-1.198760114,0,2,1,1,0,0,0.355732305,-0.910037579,1,1,0.8511048,High Risk
6924-TDGMT,1,0,1,0,-0.872808424,1,3,1,2,1,1,-1.470830059,-0.925765912,0,0,0.005052289,Low Risk
9073-ZZIAY,1,0,1,1,1.205133601,2,2,0,0,2,2,0.708081004,1.293539394,0,0,0.010046315,Low Risk
8782-NUUOL,1,0,0,0,1.123645678,1,3,0,0,2,2,0.472073856,1.110821605,0,0,0.02487798,Low Risk
2789-CZANW,0,0,1,1,1.286621523,2,0,0,1,2,2,1.512499734,2.079757516,0,0,0.23510438,Low Risk
5206-XZZQI,1,0,0,0,0.838437949,0,3,1,1,0,2,0.525258566,0.910963683,0,0,0.054141257,Low Risk
7690-KPNCU,1,0,1,1,1.286621523,1,1,1,0,2,0,0.274293218,1.061210075,0,0,0.06454836,Low Risk
5701-SVCWR,0,0,0,1,-1.280248037,0,3,0,2,1,1,-1.356150529,-0.996775034,0,1,0.698007,Medium Risk
3996-ZNWYK,1,1,1,1,1.571829252,2,1,0,2,1,1,-1.495760391,-0.394796798,0,0,0.000157983,Low Risk
8963-MQVYN,0,0,0,1,-0.42462485,0,2,1,2,1,1,-1.470830059,-0.800071603,0,0,0.02685479,Low Risk
5376-DEQCP,0,0,0,0,-1.280248037,0,2,1,1,0,0,0.192854132,-0.976215699,1,1,0.9221998,High Risk
1328-EUZHC,0,0,1,0,-0.587600695,2,3,0,2,1,1,-1.485788258,-0.843903578,0,0,0.001968741,Low Risk
1303-SRDOK,0,0,1,1,0.919925872,2,1,1,1,0,0,0.141331445,0.68794342,0,0,0.007433071,Low Risk
2582-FFFZR,0,0,0,0,-0.42462485,0,2,1,0,0,0,-0.471954735,-0.533837027,0,1,0.8537249,High Risk
4750-ZRXIU,0,1,0,0,-1.158016153,0,2,1,1,0,0,0.658220339,-0.848491927,1,1,0.92028654,High Risk
6732-FZUGP,0,0,0,0,0.593974182,1,1,0,1,2,0,1.000596906,1.028826915,0,0,0.19123349,Low Risk
3638-DIMPH,0,0,1,0,-0.791320502,1,2,0,0,0,0,-0.69798975,-0.745893782,0,0,0.09256927,Low Risk
9372-TXXPS,0,0,1,0,1.123645678,2,0,0,0,2,2,-0.164480634,0.529490942,0,0,0.001946411,Low Risk
0750-EBAIU,1,0,0,0,0.797693988,1,2,0,1,2,0,0.879269288,1.083115032,0,0,0.09762513,Low Risk
7410-YTJIK,0,0,0,0,-1.035784269,0,3,0,1,0,0,0.354070282,-0.79526266,1,1,0.7157113,High Risk
6695-FRVEC,1,0,1,1,1.408853407,2,0,1,0,2,2,-0.14619839,0.736959347,0,0,0.003119986,Low Risk
8490-BXHEO,1,1,0,0,-0.587600695,0,1,1,1,0,0,0.523596544,-0.384561248,0,1,0.58967257,Medium Risk
9955-QOPOY,1,0,1,0,1.49034133,1,1,1,0,0,2,-0.132902213,0.873595105,0,0,0.16190624,Low Risk
5313-FPXWG,1,0,0,0,0.756950027,1,0,1,2,1,1,-1.336206263,-0.448643728,0,0,0.08097048,Low Risk
0902-RFHOF,1,0,0,0,0.22727853,1,3,0,2,1,1,-1.485788258,-0.685252565,0,0,0.044982664,Low Risk
4646-QZXTF,0,0,1,0,-1.035784269,0,0,0,0,2,2,0.546864854,-0.751430685,0,1,0.6750479,Medium Risk
2205-LPVGL,1,1,1,1,1.042157756,1,0,1,1,2,2,0.832732667,1.254053116,0,0,0.02736012,Low Risk
2043-WVTQJ,1,0,1,0,-1.280248037,0,3,0,0,2,0,-0.302428474,-0.982789392,0,1,0.6554872,Medium Risk
3831-YCPUO,0,0,1,1,1.612573214,2,1,1,1,2,2,1.485907379,2.458119886,0,0,0.003866519,Low Risk
8404-VIOMB,0,0,0,0,1.368109446,2,0,1,0,2,2,-0.076393459,0.817564297,0,0,0.000953288,Low Risk
3319-DWOEP,1,1,1,0,-1.076528231,0,2,1,1,0,0,1.028851283,-0.754232225,1,1,0.78482217,High Risk
3594-BDSOA,0,0,1,0,-0.343136928,1,1,0,2,1,1,-1.475816125,-0.794358225,0,0,0.003347182,Low Risk
8318-LCNBW,1,0,1,0,0.105046646,1,1,0,0,2,0,-0.387191605,-0.155474657,0,0,0.16903105,Low Risk
4012-ZTHBR,0,0,1,1,-0.465368811,0,2,1,0,0,0,-0.65976324,-0.598713644,0,0,0.19743724,Low Risk
7673-BQGKU,0,0,1,1,1.49034133,2,0,0,2,1,1,-1.484126236,-0.417275299,0,0,0.000832965,Low Risk
8908-SLFCJ,0,0,0,0,-0.465368811,2,1,1,2,1,1,-1.460857926,-0.815336689,0,0,0.002611618,Low Risk
2123-AGEEN,0,1,0,0,-1.035784269,0,2,1,1,0,0,0.649910228,-0.738393595,0,1,0.9370057,High Risk
2675-IJRGJ,1,0,0,0,0.838437949,2,0,0,2,1,1,-1.500746458,-0.575882193,0,0,0.11367429,Low Risk
1902-XBTFB,1,0,0,1,-0.42462485,0,2,1,1,0,0,0.817774467,-0.124326822,1,1,0.53485614,Medium Risk
4693-VWVBO,0,0,0,0,-1.198760114,0,2,0,2,1,1,-1.504070502,-0.980429039,0,0,0.4320292,Medium Risk
1600-DILPE,0,0,0,0,-0.832064463,0,0,1,0,0,0,-0.658101218,-0.776026886,0,1,0.50868136,Medium Risk
0128-MKWSG,0,0,0,1,-0.261649005,0,3,0,0,2,2,-0.631508864,-0.501321511,0,0,0.03644665,Low Risk
1179-INLAT,1,0,0,0,-1.198760114,1,3,1,2,1,1,-1.507394546,-0.976811302,0,0,0.007615875,Low Risk
3891-NLXJB,1,0,0,0,0.186534569,2,3,1,0,2,2,-0.806021191,-0.393737948,0,0,0.003950065,Low Risk
8957-THMOA,0,0,0,1,0.716206066,2,1,0,2,1,1,-1.484126236,-0.579036683,0,0,0.017584674,Low Risk
